序号,起点,终点,日期,热度,汽车占比（%）,火车占比（%）,飞机占比（%）,类型
3946, 镇江, 南京, 2017-10-03,18.7,43,57,0,迁入
3947, 广州, 南京, 2017-10-03,17.2,16,15,69,迁入
3948, 长春, 南京, 2017-10-03,17.1,0,29,71,迁入
3949, 南宁, 南京, 2017-10-03,16.9,0,39,61,迁入
3950, 深圳, 南京, 2017-10-03,16.7,13,17,70,迁入
3951, 北京, 天津, 2017-10-03,30.8,28,72,0,迁入
3952, 重庆, 天津, 2017-10-03,28.5,1,32,67,迁入
3953, 福州, 天津, 2017-10-03,17.8,0,42,58,迁入
3954, 上海, 天津, 2017-10-03,17.3,20,34,46,迁入
3955, 廊坊, 天津, 2017-10-03,16.8,59,41,0,迁入
3956, 唐山, 天津, 2017-10-03,16.6,42,58,0,迁入
3957, 长沙, 天津, 2017-10-03,15.7,0,35,65,迁入
3958, 沧州, 天津, 2017-10-03,15.5,51,49,0,迁入
3959, 哈尔滨, 天津, 2017-10-03,14.5,11,44,45,迁入
3960, 保定, 天津, 2017-10-03,13.8,40,60,0,迁入
3961, 重庆, 北京, 2017-10-04,43.9,0,30,70,迁入
3962, 上海, 北京, 2017-10-04,38.3,15,30,55,迁入
3963, 天津, 北京, 2017-10-04,30.1,29,71,0,迁入
3964, 保定, 北京, 2017-10-04,28,41,59,0,迁入
3965, 廊坊, 北京, 2017-10-04,27.8,55,45,0,迁入
3966, 长沙, 北京, 2017-10-04,26.6,0,43,57,迁入
3967, 杭州, 北京, 2017-10-04,24.1,14,35,51,迁入
3968, 武汉, 北京, 2017-10-04,22.1,17,56,27,迁入
3969, 张家口, 北京, 2017-10-04,19,38,62,0,迁入
3970, 南昌, 北京, 2017-10-04,18.7,0,42,58,迁入
3971, 上海, 杭州, 2017-10-04,26.7,31,69,0,迁入
3972, 嘉兴, 杭州, 2017-10-04,25.4,53,47,0,迁入
3973, 绍兴, 杭州, 2017-10-04,23.9,52,48,0,迁入
3974, 北京, 杭州, 2017-10-04,23.5,15,41,44,迁入
3975, 重庆, 杭州, 2017-10-04,21.7,5,34,61,迁入
3976, 金华, 杭州, 2017-10-04,20.9,50,50,0,迁入
3977, 宁波, 杭州, 2017-10-04,19.2,44,56,0,迁入
3978, 湖州, 杭州, 2017-10-04,18.1,60,40,0,迁入
3979, 南宁, 杭州, 2017-10-04,17.8,0,43,57,迁入
3980, 苏州, 杭州, 2017-10-04,17.5,47,53,0,迁入
3981, 佛山, 广州, 2017-10-04,38,46,54,0,迁入
3982, 上海, 广州, 2017-10-04,34.9,4,28,68,迁入
3983, 东莞, 广州, 2017-10-04,31.2,58,42,0,迁入
3984, 深圳, 广州, 2017-10-04,31.1,41,59,0,迁入
3985, 成都, 广州, 2017-10-04,27.2,0,24,76,迁入
3986, 清远, 广州, 2017-10-04,24.3,56,44,0,迁入
3987, 惠州, 广州, 2017-10-04,22.5,65,35,0,迁入
3988, 韶关, 广州, 2017-10-04,20.2,42,58,0,迁入
3989, 衡阳, 广州, 2017-10-04,19,29,71,0,迁入
3990, 武汉, 广州, 2017-10-04,18.3,16,72,12,迁入
3991, 上海, 重庆, 2017-10-04,48.2,0,36,64,迁入
3992, 北京, 重庆, 2017-10-04,42.5,1,32,67,迁入
3993, 成都, 重庆, 2017-10-04,38.7,39,61,0,迁入
3994, 天津, 重庆, 2017-10-04,26,2,33,65,迁入
3995, 广安, 重庆, 2017-10-04,24.4,68,32,0,迁入
3996, 杭州, 重庆, 2017-10-04,23.9,4,35,61,迁入
3997, 南京, 重庆, 2017-10-04,22,9,42,49,迁入
3998, 武汉, 重庆, 2017-10-04,20.8,22,70,8,迁入
3999, 宁波, 重庆, 2017-10-04,20.7,1,41,58,迁入
4000, 达州, 重庆, 2017-10-04,20.3,53,47,0,迁入
4001, 咸阳, 西安, 2017-10-04,34.2,47,53,0,迁入
4002, 渭南, 西安, 2017-10-04,30.4,41,59,0,迁入
4003, 上海, 西安, 2017-10-04,24,1,45,54,迁入
4004, 宝鸡, 西安, 2017-10-04,22.3,39,61,0,迁入
4005, 深圳, 西安, 2017-10-04,20.9,0,37,63,迁入
4006, 广州, 西安, 2017-10-04,19,0,42,58,迁入
4007, 北京, 西安, 2017-10-04,18.3,20,55,25,迁入
4008, 延安, 西安, 2017-10-04,18,41,59,0,迁入
4009, 商洛, 西安, 2017-10-04,17,46,54,0,迁入
4010, 厦门, 西安, 2017-10-04,16.8,0,63,37,迁入
4011, 东莞, 深圳, 2017-10-04,45.4,68,32,0,迁入
4012, 惠州, 深圳, 2017-10-04,36.3,62,38,0,迁入
4013, 上海, 深圳, 2017-10-04,34.6,4,25,71,迁入
4014, 广州, 深圳, 2017-10-04,33.4,42,58,0,迁入
4015, 成都, 深圳, 2017-10-04,31.8,0,25,75,迁入
4016, 西安, 深圳, 2017-10-04,19.9,0,39,61,迁入
4017, 重庆, 深圳, 2017-10-04,19.8,23,10,67,迁入
4018, 咸阳, 深圳, 2017-10-04,19.4,0,14,86,迁入
4019, 河源, 深圳, 2017-10-04,19,48,52,0,迁入
4020, 郑州, 深圳, 2017-10-04,18.7,0,40,60,迁入
4021, 重庆, 成都, 2017-10-04,39.9,40,60,0,迁入
4022, 资阳, 成都, 2017-10-04,33.9,57,43,0,迁入
4023, 深圳, 成都, 2017-10-04,31.3,0,19,81,迁入
4024, 德阳, 成都, 2017-10-04,29.7,54,46,0,迁入
4025, 眉山, 成都, 2017-10-04,29.1,63,37,0,迁入
4026, 南充, 成都, 2017-10-04,27.6,51,49,0,迁入
4027, 绵阳, 成都, 2017-10-04,27.6,47,53,0,迁入
4028, 南京, 成都, 2017-10-04,25.9,0,48,52,迁入
4029, 广州, 成都, 2017-10-04,25.4,0,24,76,迁入
4030, 乐山, 成都, 2017-10-04,25.3,47,53,0,迁入
4031, 北京, 哈尔滨, 2017-10-04,19.1,12,48,40,迁入
4032, 绥化, 哈尔滨, 2017-10-04,17.5,50,50,0,迁入
4033, 天津, 哈尔滨, 2017-10-04,14.2,8,50,42,迁入
4034, 沈阳, 哈尔滨, 2017-10-04,14.2,16,84,0,迁入
4035, 大连, 哈尔滨, 2017-10-04,13.6,13,85,2,迁入
4036, 长春, 哈尔滨, 2017-10-04,13.5,33,67,0,迁入
4037, 大庆, 哈尔滨, 2017-10-04,13.2,42,58,0,迁入
4038, 青岛, 哈尔滨, 2017-10-04,12.9,14,25,61,迁入
4039, 齐齐哈尔, 哈尔滨, 2017-10-04,12.5,29,71,0,迁入
4040, 济南, 哈尔滨, 2017-10-04,11.9,0,33,67,迁入
4041, 重庆, 上海, 2017-10-04,45.1,0,33,67,迁入
4042, 北京, 上海, 2017-10-04,38.8,15,30,55,迁入
4043, 苏州, 上海, 2017-10-04,37.6,60,40,0,迁入
4044, 深圳, 上海, 2017-10-04,35,3,22,75,迁入
4045, 广州, 上海, 2017-10-04,33.7,4,24,72,迁入
4046, 杭州, 上海, 2017-10-04,28.7,35,65,0,迁入
4047, 长春, 上海, 2017-10-04,23.5,0,25,75,迁入
4048, 嘉兴, 上海, 2017-10-04,23.1,48,52,0,迁入
4049, 南京, 上海, 2017-10-04,22.8,26,74,0,迁入
4050, 西安, 上海, 2017-10-04,22.6,2,45,53,迁入
4051, 黄冈, 武汉, 2017-10-04,32.5,49,51,0,迁入
4052, 孝感, 武汉, 2017-10-04,31.8,45,55,0,迁入
4053, 北京, 武汉, 2017-10-04,25,13,58,29,迁入
4054, 荆州, 武汉, 2017-10-04,23,51,49,0,迁入
4055, 昆明, 武汉, 2017-10-04,21.5,0,33,67,迁入
4056, 咸宁, 武汉, 2017-10-04,20,40,60,0,迁入
4057, 沈阳, 武汉, 2017-10-04,20,0,39,61,迁入
4058, 深圳, 武汉, 2017-10-04,19.7,14,74,12,迁入
4059, 襄阳, 武汉, 2017-10-04,19.5,30,70,0,迁入
4060, 宜昌, 武汉, 2017-10-04,19.3,28,72,0,迁入
4061, 成都, 南京, 2017-10-04,23.8,0,42,58,迁入
4062, 上海, 南京, 2017-10-04,22.6,22,78,0,迁入
4063, 重庆, 南京, 2017-10-04,20.1,11,41,48,迁入
4064, 苏州, 南京, 2017-10-04,19.3,32,68,0,迁入
4065, 镇江, 南京, 2017-10-04,19,44,56,0,迁入
4066, 北京, 南京, 2017-10-04,19,15,61,24,迁入
4067, 滁州, 南京, 2017-10-04,18.7,44,56,0,迁入
4068, 淮安, 南京, 2017-10-04,17.8,53,47,0,迁入
4069, 广州, 南京, 2017-10-04,17.1,18,13,69,迁入
4070, 深圳, 南京, 2017-10-04,16.7,16,12,72,迁入
4071, 北京, 天津, 2017-10-04,29.6,29,71,0,迁入
4072, 重庆, 天津, 2017-10-04,26.1,1,33,66,迁入
4073, 唐山, 天津, 2017-10-04,18,43,57,0,迁入
4074, 长沙, 天津, 2017-10-04,16.8,0,36,64,迁入
4075, 廊坊, 天津, 2017-10-04,16.5,59,41,0,迁入
4076, 上海, 天津, 2017-10-04,16.1,20,29,51,迁入
4077, 沧州, 天津, 2017-10-04,16,50,50,0,迁入
4078, 福州, 天津, 2017-10-04,15.9,0,47,53,迁入
4079, 保定, 天津, 2017-10-04,14.7,43,57,0,迁入
4080, 秦皇岛, 天津, 2017-10-04,14.3,29,71,0,迁入
4081, 上海, 北京, 2017-10-05,40.5,16,37,47,迁入
4082, 重庆, 北京, 2017-10-05,40.4,0,35,65,迁入
4083, 保定, 北京, 2017-10-05,35.3,41,59,0,迁入
4084, 天津, 北京, 2017-10-05,31,29,71,0,迁入
4085, 廊坊, 北京, 2017-10-05,30.4,53,47,0,迁入
4086, 长沙, 北京, 2017-10-05,28.8,0,58,42,迁入
4087, 武汉, 北京, 2017-10-05,27.1,14,70,16,迁入
4088, 张家口, 北京, 2017-10-05,25.2,36,64,0,迁入
4089, 杭州, 北京, 2017-10-05,24.6,14,45,41,迁入
4090, 邯郸, 北京, 2017-10-05,24,39,61,0,迁入
4091, 上海, 杭州, 2017-10-05,25.8,32,68,0,迁入
4092, 绍兴, 杭州, 2017-10-05,25.2,51,49,0,迁入
4093, 嘉兴, 杭州, 2017-10-05,25.2,54,46,0,迁入
4094, 北京, 杭州, 2017-10-05,24.8,12,50,38,迁入
4095, 金华, 杭州, 2017-10-05,23.5,49,51,0,迁入
4096, 重庆, 杭州, 2017-10-05,22.2,7,47,46,迁入
4097, 衢州, 杭州, 2017-10-05,20.5,56,44,0,迁入
4098, 宁波, 杭州, 2017-10-05,19.8,42,58,0,迁入
4099, 湖州, 杭州, 2017-10-05,18.8,57,43,0,迁入
4100, 上饶, 杭州, 2017-10-05,18.7,54,46,0,迁入
4101, 佛山, 广州, 2017-10-05,40.9,46,54,0,迁入
4102, 清远, 广州, 2017-10-05,36.4,56,44,0,迁入
4103, 上海, 广州, 2017-10-05,32,4,25,71,迁入
4104, 东莞, 广州, 2017-10-05,31.7,56,44,0,迁入
4105, 韶关, 广州, 2017-10-05,30.6,47,53,0,迁入
4106, 深圳, 广州, 2017-10-05,30.6,42,58,0,迁入
4107, 赣州, 广州, 2017-10-05,28.5,60,40,0,迁入
4108, 肇庆, 广州, 2017-10-05,27.4,49,51,0,迁入
4109, 成都, 广州, 2017-10-05,26.7,0,29,71,迁入
4110, 惠州, 广州, 2017-10-05,26.4,66,34,0,迁入
4111, 上海, 重庆, 2017-10-05,47.1,0,33,67,迁入
4112, 北京, 重庆, 2017-10-05,41.8,1,29,70,迁入
4113, 成都, 重庆, 2017-10-05,37.3,39,61,0,迁入
4114, 广安, 重庆, 2017-10-05,26.2,65,35,0,迁入
4115, 杭州, 重庆, 2017-10-05,23.4,5,35,60,迁入
4116, 天津, 重庆, 2017-10-05,22.8,2,38,60,迁入
4117, 达州, 重庆, 2017-10-05,22.1,52,48,0,迁入
4118, 南京, 重庆, 2017-10-05,21.2,8,47,45,迁入
4119, 厦门, 重庆, 2017-10-05,20.8,6,50,44,迁入
4120, 苏州, 重庆, 2017-10-05,20.3,4,51,45,迁入
4121, 咸阳, 西安, 2017-10-05,37.2,47,53,0,迁入
4122, 渭南, 西安, 2017-10-05,33.5,41,59,0,迁入
4123, 宝鸡, 西安, 2017-10-05,26.5,37,63,0,迁入
4124, 上海, 西安, 2017-10-05,24.2,0,41,59,迁入
4125, 深圳, 西安, 2017-10-05,21.8,0,37,63,迁入
4126, 商洛, 西安, 2017-10-05,21.5,46,54,0,迁入
4127, 延安, 西安, 2017-10-05,19.9,40,60,0,迁入
4128, 广州, 西安, 2017-10-05,18.2,0,44,56,迁入
4129, 北京, 西安, 2017-10-05,18.1,20,53,27,迁入
4130, 厦门, 西安, 2017-10-05,18,0,61,39,迁入
4131, 东莞, 深圳, 2017-10-05,43.3,67,33,0,迁入
4132, 惠州, 深圳, 2017-10-05,38.3,59,41,0,迁入
4133, 广州, 深圳, 2017-10-05,35.1,44,56,0,迁入
4134, 上海, 深圳, 2017-10-05,34.9,4,23,73,迁入
4135, 成都, 深圳, 2017-10-05,33.7,0,29,71,迁入
4136, 河源, 深圳, 2017-10-05,27.1,48,52,0,迁入
4137, 揭阳, 深圳, 2017-10-05,25.9,51,49,0,迁入
4138, 梅州, 深圳, 2017-10-05,24.8,55,45,0,迁入
4139, 汕尾, 深圳, 2017-10-05,22.7,50,50,0,迁入
4140, 西安, 深圳, 2017-10-05,21.8,0,53,47,迁入
4141, 重庆, 成都, 2017-10-05,39.3,41,59,0,迁入
4142, 资阳, 成都, 2017-10-05,34.8,55,45,0,迁入
4143, 深圳, 成都, 2017-10-05,32.6,0,25,75,迁入
4144, 南充, 成都, 2017-10-05,31.7,49,51,0,迁入
4145, 眉山, 成都, 2017-10-05,31.4,63,37,0,迁入
4146, 德阳, 成都, 2017-10-05,31.3,52,48,0,迁入
4147, 绵阳, 成都, 2017-10-05,30.3,47,53,0,迁入
4148, 乐山, 成都, 2017-10-05,26.5,48,52,0,迁入
4149, 内江, 成都, 2017-10-05,26.2,47,53,0,迁入
4150, 广州, 成都, 2017-10-05,25.9,0,33,67,迁入
4151, 绥化, 哈尔滨, 2017-10-05,22.5,47,53,0,迁入
4152, 北京, 哈尔滨, 2017-10-05,20.3,10,48,42,迁入
4153, 大连, 哈尔滨, 2017-10-05,17.2,14,85,1,迁入
4154, 齐齐哈尔, 哈尔滨, 2017-10-05,16.7,30,70,0,迁入
4155, 大庆, 哈尔滨, 2017-10-05,16,41,59,0,迁入
4156, 沈阳, 哈尔滨, 2017-10-05,15.8,19,81,0,迁入
4157, 牡丹江, 哈尔滨, 2017-10-05,14.4,22,78,0,迁入
4158, 长春, 哈尔滨, 2017-10-05,14.3,34,66,0,迁入
4159, 天津, 哈尔滨, 2017-10-05,14.1,9,49,42,迁入
4160, 青岛, 哈尔滨, 2017-10-05,13.2,13,26,61,迁入
4161, 重庆, 上海, 2017-10-05,42.6,0,42,58,迁入
4162, 北京, 上海, 2017-10-05,40.3,16,40,44,迁入
4163, 苏州, 上海, 2017-10-05,37,58,42,0,迁入
4164, 深圳, 上海, 2017-10-05,31.8,4,22,74,迁入
4165, 广州, 上海, 2017-10-05,30.9,6,26,68,迁入
4166, 杭州, 上海, 2017-10-05,28.6,36,64,0,迁入
4167, 南京, 上海, 2017-10-05,24.2,24,76,0,迁入
4168, 南通, 上海, 2017-10-05,23.7,73,27,0,迁入
4169, 西安, 上海, 2017-10-05,23.6,1,56,43,迁入
4170, 嘉兴, 上海, 2017-10-05,23,47,53,0,迁入
4171, 黄冈, 武汉, 2017-10-05,38,46,54,0,迁入
4172, 孝感, 武汉, 2017-10-05,33.8,43,57,0,迁入
4173, 北京, 武汉, 2017-10-05,27,14,63,23,迁入
4174, 荆州, 武汉, 2017-10-05,26.1,48,52,0,迁入
4175, 襄阳, 武汉, 2017-10-05,24.4,29,71,0,迁入
4176, 咸宁, 武汉, 2017-10-05,23.5,39,61,0,迁入
4177, 宜昌, 武汉, 2017-10-05,22,27,73,0,迁入
4178, 昆明, 武汉, 2017-10-05,21.9,0,36,64,迁入
4179, 黄石, 武汉, 2017-10-05,21.7,30,70,0,迁入
4180, 成都, 武汉, 2017-10-05,21.3,16,59,25,迁入
4181, 成都, 南京, 2017-10-05,28.4,0,50,50,迁入
4182, 淮安, 南京, 2017-10-05,23.6,51,49,0,迁入
4183, 重庆, 南京, 2017-10-05,23.3,9,48,43,迁入
4184, 上海, 南京, 2017-10-05,23.2,23,77,0,迁入
4185, 滁州, 南京, 2017-10-05,22.5,43,57,0,迁入
4186, 徐州, 南京, 2017-10-05,21.5,35,65,0,迁入
4187, 北京, 南京, 2017-10-05,21.4,14,68,18,迁入
4188, 苏州, 南京, 2017-10-05,20.8,32,68,0,迁入
4189, 宿迁, 南京, 2017-10-05,20.8,52,48,0,迁入
4190, 镇江, 南京, 2017-10-05,20,42,58,0,迁入
4191, 北京, 天津, 2017-10-05,30.3,28,72,0,迁入
4192, 重庆, 天津, 2017-10-05,25.5,1,38,61,迁入
4193, 沧州, 天津, 2017-10-05,22,48,52,0,迁入
4194, 唐山, 天津, 2017-10-05,18.6,41,59,0,迁入
4195, 上海, 天津, 2017-10-05,18.4,18,41,41,迁入
4196, 廊坊, 天津, 2017-10-05,18,57,43,0,迁入
4197, 保定, 天津, 2017-10-05,16.8,42,58,0,迁入
4198, 德州, 天津, 2017-10-05,16.4,49,51,0,迁入
4199, 长沙, 天津, 2017-10-05,16.2,0,45,55,迁入
4200, 福州, 天津, 2017-10-05,16.2,0,61,39,迁入
4201, 上海, 北京, 2017-10-06,44,15,44,41,迁入
4202, 重庆, 北京, 2017-10-06,43.2,1,35,64,迁入
4203, 保定, 北京, 2017-10-06,35.1,40,60,0,迁入
4204, 长沙, 北京, 2017-10-06,35,0,71,29,迁入
4205, 武汉, 北京, 2017-10-06,31,12,76,12,迁入
4206, 天津, 北京, 2017-10-06,30.3,30,70,0,迁入
4207, 廊坊, 北京, 2017-10-06,29.3,53,47,0,迁入
4208, 杭州, 北京, 2017-10-06,27.8,13,49,38,迁入
4209, 邯郸, 北京, 2017-10-06,27.4,41,59,0,迁入
4210, 张家口, 北京, 2017-10-06,26.2,36,64,0,迁入
4211, 北京, 杭州, 2017-10-06,25.6,11,46,43,迁入
4212, 绍兴, 杭州, 2017-10-06,24.3,50,50,0,迁入
4213, 嘉兴, 杭州, 2017-10-06,24.1,54,46,0,迁入
4214, 重庆, 杭州, 2017-10-06,23.7,4,49,47,迁入
4215, 金华, 杭州, 2017-10-06,23.3,47,53,0,迁入
4216, 上海, 杭州, 2017-10-06,22,32,68,0,迁入
4217, 衢州, 杭州, 2017-10-06,20.8,54,46,0,迁入
4218, 南宁, 杭州, 2017-10-06,20.2,0,45,55,迁入
4219, 宁波, 杭州, 2017-10-06,19.4,42,58,0,迁入
4220, 温州, 杭州, 2017-10-06,19.1,35,65,0,迁入
4221, 佛山, 广州, 2017-10-06,40.5,45,55,0,迁入
4222, 清远, 广州, 2017-10-06,34.5,55,45,0,迁入
4223, 上海, 广州, 2017-10-06,32.1,5,21,74,迁入
4224, 茂名, 广州, 2017-10-06,29.9,52,48,0,迁入
4225, 韶关, 广州, 2017-10-06,29.2,43,57,0,迁入
4226, 成都, 广州, 2017-10-06,28.4,0,29,71,迁入
4227, 肇庆, 广州, 2017-10-06,27.9,47,53,0,迁入
4228, 东莞, 广州, 2017-10-06,27.3,57,43,0,迁入
4229, 深圳, 广州, 2017-10-06,27,41,59,0,迁入
4230, 惠州, 广州, 2017-10-06,26.6,64,36,0,迁入
4231, 上海, 重庆, 2017-10-06,49.1,0,37,63,迁入
4232, 北京, 重庆, 2017-10-06,45.2,0,31,69,迁入
4233, 成都, 重庆, 2017-10-06,35,40,60,0,迁入
4234, 杭州, 重庆, 2017-10-06,26.6,4,41,55,迁入
4235, 南京, 重庆, 2017-10-06,24.2,6,55,39,迁入
4236, 广安, 重庆, 2017-10-06,23.3,63,37,0,迁入
4237, 天津, 重庆, 2017-10-06,23.3,2,28,70,迁入
4238, 达州, 重庆, 2017-10-06,20.7,50,50,0,迁入
4239, 武汉, 重庆, 2017-10-06,20.6,21,71,8,迁入
4240, 苏州, 重庆, 2017-10-06,20.4,5,58,37,迁入
4241, 咸阳, 西安, 2017-10-06,35.2,47,53,0,迁入
4242, 渭南, 西安, 2017-10-06,33.9,40,60,0,迁入
4243, 宝鸡, 西安, 2017-10-06,26.6,37,63,0,迁入
4244, 上海, 西安, 2017-10-06,24,1,42,57,迁入
4245, 深圳, 西安, 2017-10-06,21.7,0,38,62,迁入
4246, 延安, 西安, 2017-10-06,21.4,39,61,0,迁入
4247, 商洛, 西安, 2017-10-06,20.6,45,55,0,迁入
4248, 广州, 西安, 2017-10-06,20.3,0,38,62,迁入
4249, 榆林, 西安, 2017-10-06,19.3,32,67,1,迁入
4250, 北京, 西安, 2017-10-06,18.4,18,54,28,迁入
4251, 东莞, 深圳, 2017-10-06,39.5,68,32,0,迁入
4252, 惠州, 深圳, 2017-10-06,37.3,58,42,0,迁入
4253, 广州, 深圳, 2017-10-06,37.1,50,50,0,迁入
4254, 上海, 深圳, 2017-10-06,36.6,3,25,72,迁入
4255, 成都, 深圳, 2017-10-06,32.4,0,31,69,迁入
4256, 河源, 深圳, 2017-10-06,27,46,54,0,迁入
4257, 揭阳, 深圳, 2017-10-06,26.3,51,49,0,迁入
4258, 梅州, 深圳, 2017-10-06,26.2,55,45,0,迁入
4259, 武汉, 深圳, 2017-10-06,25,10,83,7,迁入
4260, 赣州, 深圳, 2017-10-06,24.7,46,53,1,迁入
4261, 重庆, 成都, 2017-10-06,38.6,41,59,0,迁入
4262, 南充, 成都, 2017-10-06,33.7,47,53,0,迁入
4263, 深圳, 成都, 2017-10-06,32.6,0,25,75,迁入
4264, 资阳, 成都, 2017-10-06,31,53,47,0,迁入
4265, 广州, 成都, 2017-10-06,30.9,0,28,72,迁入
4266, 南京, 成都, 2017-10-06,30.2,0,54,46,迁入
4267, 绵阳, 成都, 2017-10-06,29.5,43,57,0,迁入
4268, 眉山, 成都, 2017-10-06,29,61,39,0,迁入
4269, 达州, 成都, 2017-10-06,28.6,31,69,0,迁入
4270, 德阳, 成都, 2017-10-06,28.5,50,50,0,迁入
4271, 北京, 哈尔滨, 2017-10-06,21.7,11,57,32,迁入
4272, 绥化, 哈尔滨, 2017-10-06,20.4,44,56,0,迁入
4273, 大连, 哈尔滨, 2017-10-06,18.2,14,85,1,迁入
4274, 天津, 哈尔滨, 2017-10-06,17.6,8,56,36,迁入
4275, 齐齐哈尔, 哈尔滨, 2017-10-06,17.5,28,72,0,迁入
4276, 沈阳, 哈尔滨, 2017-10-06,16.6,19,81,0,迁入
4277, 牡丹江, 哈尔滨, 2017-10-06,15.5,19,81,0,迁入
4278, 大庆, 哈尔滨, 2017-10-06,15.3,36,64,0,迁入
4279, 济南, 哈尔滨, 2017-10-06,14.1,0,35,65,迁入
4280, 佳木斯, 哈尔滨, 2017-10-06,14,37,62,1,迁入
4281, 重庆, 上海, 2017-10-06,45.2,0,44,56,迁入
4282, 北京, 上海, 2017-10-06,44.4,15,44,41,迁入
4283, 苏州, 上海, 2017-10-06,37.2,60,40,0,迁入
4284, 广州, 上海, 2017-10-06,32.9,5,29,66,迁入
4285, 深圳, 上海, 2017-10-06,32.8,4,26,70,迁入
4286, 西安, 上海, 2017-10-06,28,1,67,32,迁入
4287, 杭州, 上海, 2017-10-06,27.5,35,65,0,迁入
4288, 南通, 上海, 2017-10-06,26.3,72,28,0,迁入
4289, 南京, 上海, 2017-10-06,24.4,26,74,0,迁入
4290, 合肥, 上海, 2017-10-06,22.6,35,61,4,迁入
4291, 黄冈, 武汉, 2017-10-06,36.6,45,55,0,迁入
4292, 孝感, 武汉, 2017-10-06,32.6,42,58,0,迁入
4293, 北京, 武汉, 2017-10-06,28.7,14,66,20,迁入
4294, 荆州, 武汉, 2017-10-06,28.1,44,56,0,迁入
4295, 襄阳, 武汉, 2017-10-06,27.1,26,74,0,迁入
4296, 宜昌, 武汉, 2017-10-06,24.7,25,75,0,迁入
4297, 重庆, 武汉, 2017-10-06,24.3,22,73,5,迁入
4298, 昆明, 武汉, 2017-10-06,23.8,0,38,62,迁入
4299, 成都, 武汉, 2017-10-06,23.3,16,66,18,迁入
4300, 咸宁, 武汉, 2017-10-06,22.1,37,63,0,迁入
4301, 成都, 南京, 2017-10-06,31,0,58,42,迁入
4302, 淮安, 南京, 2017-10-06,25.1,51,49,0,迁入
4303, 重庆, 南京, 2017-10-06,24.4,8,57,35,迁入
4304, 徐州, 南京, 2017-10-06,22.8,33,67,0,迁入
4305, 滁州, 南京, 2017-10-06,22.3,42,58,0,迁入
4306, 上海, 南京, 2017-10-06,22.1,23,77,0,迁入
4307, 北京, 南京, 2017-10-06,21.9,13,65,22,迁入
4308, 南通, 南京, 2017-10-06,21.5,43,57,0,迁入
4309, 苏州, 南京, 2017-10-06,21.5,32,68,0,迁入
4310, 宿迁, 南京, 2017-10-06,21.2,50,50,0,迁入
4311, 北京, 天津, 2017-10-06,28.9,29,71,0,迁入
4312, 重庆, 天津, 2017-10-06,26.2,1,35,64,迁入
4313, 上海, 天津, 2017-10-06,20.6,17,46,37,迁入
4314, 沧州, 天津, 2017-10-06,20.5,45,55,0,迁入
4315, 福州, 天津, 2017-10-06,19,0,49,51,迁入
4316, 长沙, 天津, 2017-10-06,18.8,0,52,48,迁入
4317, 唐山, 天津, 2017-10-06,18.5,39,61,0,迁入
4318, 廊坊, 天津, 2017-10-06,17.2,56,44,0,迁入
4319, 保定, 天津, 2017-10-06,16.9,40,60,0,迁入
4320, 秦皇岛, 天津, 2017-10-06,15.1,23,77,0,迁入
4321, 上海, 北京, 2017-10-07,44.3,16,45,39,迁入
4322, 重庆, 北京, 2017-10-07,44.3,0,34,66,迁入
4323, 长沙, 北京, 2017-10-07,37.6,0,72,28,迁入
4324, 保定, 北京, 2017-10-07,37.2,39,61,0,迁入
4325, 武汉, 北京, 2017-10-07,34.6,11,75,14,迁入
4326, 邯郸, 北京, 2017-10-07,32.2,39,61,0,迁入
4327, 廊坊, 北京, 2017-10-07,30.3,52,48,0,迁入
4328, 天津, 北京, 2017-10-07,29.6,29,71,0,迁入
4329, 石家庄, 北京, 2017-10-07,29.1,28,72,0,迁入
4330, 张家口, 北京, 2017-10-07,28.7,36,64,0,迁入
4331, 北京, 杭州, 2017-10-07,27.2,12,50,38,迁入
4332, 绍兴, 杭州, 2017-10-07,25.7,50,50,0,迁入
4333, 重庆, 杭州, 2017-10-07,24.3,4,54,42,迁入
4334, 嘉兴, 杭州, 2017-10-07,24.2,55,45,0,迁入
4335, 金华, 杭州, 2017-10-07,24,45,55,0,迁入
4336, 温州, 杭州, 2017-10-07,22.1,31,69,0,迁入
4337, 宁波, 杭州, 2017-10-07,21.6,39,61,0,迁入
4338, 衢州, 杭州, 2017-10-07,20.7,51,49,0,迁入
4339, 贵阳, 杭州, 2017-10-07,20,0,51,49,迁入
4340, 上海, 杭州, 2017-10-07,19.6,31,69,0,迁入
4341, 佛山, 广州, 2017-10-07,41,44,56,0,迁入
4342, 上海, 广州, 2017-10-07,32.1,5,23,72,迁入
4343, 清远, 广州, 2017-10-07,30.2,55,45,0,迁入
4344, 茂名, 广州, 2017-10-07,29.6,48,52,0,迁入
4345, 成都, 广州, 2017-10-07,28.3,0,31,69,迁入
4346, 东莞, 广州, 2017-10-07,28.2,55,45,0,迁入
4347, 韶关, 广州, 2017-10-07,27.4,40,60,0,迁入
4348, 深圳, 广州, 2017-10-07,27.4,41,59,0,迁入
4349, 湛江, 广州, 2017-10-07,27,48,52,0,迁入
4350, 梅州, 广州, 2017-10-07,26.4,62,38,0,迁入
4351, 上海, 重庆, 2017-10-07,50.9,0,38,62,迁入
4352, 北京, 重庆, 2017-10-07,46.7,0,32,68,迁入
4353, 成都, 重庆, 2017-10-07,33.5,37,63,0,迁入
