序号,起点,终点,日期,热度,汽车占比（%）,火车占比（%）,飞机占比（%）,类型
1280, 哈尔滨, 沈阳, 2017-09-11,10.3,14,86,0,迁出
1281, 上海, 重庆, 2017-09-11,43.3,1,34,65,迁出
1282, 上海, 北京, 2017-09-11,42.9,15,38,47,迁出
1283, 上海, 深圳, 2017-09-11,35.5,3,26,71,迁出
1284, 上海, 苏州, 2017-09-11,32.9,62,38,0,迁出
1285, 上海, 广州, 2017-09-11,32.3,3,23,74,迁出
1286, 上海, 长春, 2017-09-11,26.3,0,28,72,迁出
1287, 上海, 西安, 2017-09-11,23.1,1,42,57,迁出
1288, 上海, 沈阳, 2017-09-11,20.7,14,15,71,迁出
1289, 上海, 杭州, 2017-09-11,18.5,29,71,0,迁出
1290, 上海, 香港, 2017-09-11,18,0,34,66,迁出
1291, 武汉, 北京, 2017-09-11,30.6,12,70,18,迁出
1292, 武汉, 沈阳, 2017-09-11,21.8,0,46,54,迁出
1293, 武汉, 昆明, 2017-09-11,21.5,0,35,65,迁出
1294, 武汉, 广州, 2017-09-11,18.9,14,71,15,迁出
1295, 武汉, 孝感, 2017-09-11,18.5,44,56,0,迁出
1296, 武汉, 深圳, 2017-09-11,17.6,15,69,16,迁出
1297, 武汉, 黄冈, 2017-09-11,17.2,44,56,0,迁出
1298, 武汉, 成都, 2017-09-11,16.5,19,48,33,迁出
1299, 武汉, 上海, 2017-09-11,16.1,17,59,24,迁出
1300, 武汉, 三亚, 2017-09-11,14.7,0,20,80,迁出
1301, 南京, 成都, 2017-09-11,24.8,0,44,56,迁出
1302, 南京, 北京, 2017-09-11,23.2,13,76,11,迁出
1303, 南京, 重庆, 2017-09-11,20,8,40,52,迁出
1304, 南京, 南宁, 2017-09-11,18.4,0,36,64,迁出
1305, 南京, 上海, 2017-09-11,18.1,20,79,1,迁出
1306, 南京, 深圳, 2017-09-11,16.7,15,11,74,迁出
1307, 南京, 镇江, 2017-09-11,16.6,37,63,0,迁出
1308, 南京, 长春, 2017-09-11,16.2,0,28,72,迁出
1309, 南京, 贵阳, 2017-09-11,15.9,0,29,71,迁出
1310, 南京, 广州, 2017-09-11,15.6,16,19,65,迁出
1311, 天津, 北京, 2017-09-11,22.1,28,72,0,迁出
1312, 天津, 重庆, 2017-09-11,21.7,1,38,61,迁出
1313, 天津, 福州, 2017-09-11,17.9,0,38,62,迁出
1314, 天津, 上海, 2017-09-11,17.1,16,49,35,迁出
1315, 天津, 长沙, 2017-09-11,15.5,0,29,71,迁出
1316, 天津, 廊坊, 2017-09-11,14.3,58,42,0,迁出
1317, 天津, 哈尔滨, 2017-09-11,13.7,11,52,37,迁出
1318, 天津, 唐山, 2017-09-11,13,37,63,0,迁出
1319, 天津, 沧州, 2017-09-11,12.6,44,56,0,迁出
1320, 天津, 杭州, 2017-09-11,11.5,13,37,50,迁出
1321, 北京, 上海, 2017-09-12,41.2,17,40,43,迁出
1322, 北京, 重庆, 2017-09-12,39.7,0,34,66,迁出
1323, 北京, 长沙, 2017-09-12,31,0,57,43,迁出
1324, 北京, 廊坊, 2017-09-12,30.4,52,48,0,迁出
1325, 北京, 武汉, 2017-09-12,28.2,15,63,22,迁出
1326, 北京, 杭州, 2017-09-12,25.7,13,44,43,迁出
1327, 北京, 保定, 2017-09-12,22,34,66,0,迁出
1328, 北京, 天津, 2017-09-12,20.8,29,71,0,迁出
1329, 北京, 南京, 2017-09-12,20.6,15,72,13,迁出
1330, 北京, 哈尔滨, 2017-09-12,19.7,11,44,45,迁出
1331, 杭州, 北京, 2017-09-12,26.2,12,45,43,迁出
1332, 杭州, 重庆, 2017-09-12,22.6,4,32,64,迁出
1333, 杭州, 南宁, 2017-09-12,19.9,0,30,70,迁出
1334, 杭州, 嘉兴, 2017-09-12,19.9,56,44,0,迁出
1335, 杭州, 绍兴, 2017-09-12,18.1,46,54,0,迁出
1336, 杭州, 上海, 2017-09-12,18,29,71,0,迁出
1337, 杭州, 广州, 2017-09-12,16.4,15,18,67,迁出
1338, 杭州, 贵阳, 2017-09-12,16.2,0,29,71,迁出
1339, 杭州, 深圳, 2017-09-12,15.7,10,14,76,迁出
1340, 杭州, 宁波, 2017-09-12,14.2,36,64,0,迁出
1341, 广州, 佛山, 2017-09-12,38.1,40,60,0,迁出
1342, 广州, 上海, 2017-09-12,31.3,5,25,70,迁出
1343, 广州, 成都, 2017-09-12,28.3,0,28,72,迁出
1344, 广州, 东莞, 2017-09-12,25,56,44,0,迁出
1345, 广州, 深圳, 2017-09-12,22.9,42,58,0,迁出
1346, 广州, 郑州, 2017-09-12,19.6,0,63,37,迁出
1347, 广州, 西安, 2017-09-12,19.2,0,42,58,迁出
1348, 广州, 杭州, 2017-09-12,17.9,14,17,69,迁出
1349, 广州, 武汉, 2017-09-12,17.5,18,69,13,迁出
1350, 广州, 昆明, 2017-09-12,17.5,16,27,57,迁出
1351, 重庆, 北京, 2017-09-12,42.7,0,29,71,迁出
1352, 重庆, 上海, 2017-09-12,40.7,0,35,65,迁出
1353, 重庆, 天津, 2017-09-12,26.6,1,28,71,迁出
1354, 重庆, 杭州, 2017-09-12,22,5,42,53,迁出
1355, 重庆, 厦门, 2017-09-12,21.5,2,41,57,迁出
1356, 重庆, 成都, 2017-09-12,21.3,33,67,0,迁出
1357, 重庆, 苏州, 2017-09-12,19.8,2,52,46,迁出
1358, 重庆, 宁波, 2017-09-12,19.6,1,48,51,迁出
1359, 重庆, 南京, 2017-09-12,19.5,8,39,53,迁出
1360, 重庆, 深圳, 2017-09-12,19.4,22,11,67,迁出
1361, 西安, 咸阳, 2017-09-12,27.1,41,59,0,迁出
1362, 西安, 上海, 2017-09-12,22,1,46,53,迁出
1363, 西安, 深圳, 2017-09-12,21.9,0,39,61,迁出
1364, 西安, 北京, 2017-09-12,19.6,17,59,24,迁出
1365, 西安, 渭南, 2017-09-12,18.8,35,65,0,迁出
1366, 西安, 广州, 2017-09-12,18.7,0,39,61,迁出
1367, 西安, 厦门, 2017-09-12,16.1,0,49,51,迁出
1368, 西安, 福州, 2017-09-12,14.3,0,50,50,迁出
1369, 西安, 宝鸡, 2017-09-12,13.7,30,70,0,迁出
1370, 西安, 延安, 2017-09-12,13.6,31,69,0,迁出
1371, 深圳, 东莞, 2017-09-12,36.8,69,31,0,迁出
1372, 深圳, 上海, 2017-09-12,35.9,3,22,75,迁出
1373, 深圳, 成都, 2017-09-12,29.8,0,24,76,迁出
1374, 深圳, 惠州, 2017-09-12,24.5,59,41,0,迁出
1375, 深圳, 西安, 2017-09-12,23.2,0,32,68,迁出
1376, 深圳, 广州, 2017-09-12,22.6,41,59,0,迁出
1377, 深圳, 郑州, 2017-09-12,22.2,0,38,62,迁出
1378, 深圳, 重庆, 2017-09-12,20.1,19,10,71,迁出
1379, 深圳, 杭州, 2017-09-12,17.4,12,16,72,迁出
1380, 深圳, 武汉, 2017-09-12,16.9,16,66,18,迁出
1381, 成都, 深圳, 2017-09-12,29.8,0,28,72,迁出
1382, 成都, 南京, 2017-09-12,27.3,0,37,63,迁出
1383, 成都, 广州, 2017-09-12,24.7,0,32,68,迁出
1384, 成都, 三亚, 2017-09-12,22.1,0,23,77,迁出
1385, 成都, 重庆, 2017-09-12,21,32,68,0,迁出
1386, 成都, 济南, 2017-09-12,20.7,0,33,67,迁出
1387, 成都, 德阳, 2017-09-12,18.8,48,52,0,迁出
1388, 成都, 合肥, 2017-09-12,18.3,0,49,51,迁出
1389, 成都, 武汉, 2017-09-12,18.2,17,48,35,迁出
1390, 成都, 眉山, 2017-09-12,17.1,59,41,0,迁出
1391, 哈尔滨, 北京, 2017-09-12,19.5,11,51,38,迁出
1392, 哈尔滨, 天津, 2017-09-12,14.1,10,56,34,迁出
1393, 哈尔滨, 绥化, 2017-09-12,13.6,42,58,0,迁出
1394, 哈尔滨, 济南, 2017-09-12,13.1,0,27,73,迁出
1395, 哈尔滨, 青岛, 2017-09-12,12.5,11,25,64,迁出
1396, 哈尔滨, 齐齐哈尔, 2017-09-12,10.3,22,78,0,迁出
1397, 哈尔滨, 沈阳, 2017-09-12,10.2,14,86,0,迁出
1398, 哈尔滨, 石家庄, 2017-09-12,9.9,0,36,64,迁出
1399, 哈尔滨, 长春, 2017-09-12,9.8,30,70,0,迁出
1400, 哈尔滨, 大庆, 2017-09-12,9.6,34,66,0,迁出
1401, 上海, 重庆, 2017-09-12,41.5,0,35,65,迁出
1402, 上海, 北京, 2017-09-12,41.3,16,39,45,迁出
1403, 上海, 深圳, 2017-09-12,34.3,2,22,76,迁出
1404, 上海, 广州, 2017-09-12,33.1,6,21,73,迁出
1405, 上海, 苏州, 2017-09-12,32.2,62,38,0,迁出
1406, 上海, 长春, 2017-09-12,25,0,24,76,迁出
1407, 上海, 西安, 2017-09-12,23.5,1,42,57,迁出
1408, 上海, 杭州, 2017-09-12,18.1,28,72,0,迁出
1409, 上海, 沈阳, 2017-09-12,18.1,13,17,70,迁出
1410, 上海, 香港, 2017-09-12,17.7,0,30,70,迁出
1411, 武汉, 北京, 2017-09-12,29,13,68,19,迁出
1412, 武汉, 昆明, 2017-09-12,21.6,0,44,56,迁出
1413, 武汉, 沈阳, 2017-09-12,18.2,0,51,49,迁出
1414, 武汉, 广州, 2017-09-12,17.9,14,75,11,迁出
1415, 武汉, 孝感, 2017-09-12,17.2,44,56,0,迁出
1416, 武汉, 深圳, 2017-09-12,16.7,19,68,13,迁出
1417, 武汉, 成都, 2017-09-12,16.3,18,49,33,迁出
1418, 武汉, 黄冈, 2017-09-12,16,45,55,0,迁出
1419, 武汉, 上海, 2017-09-12,15.6,17,62,21,迁出
1420, 武汉, 重庆, 2017-09-12,14.1,23,61,16,迁出
1421, 南京, 成都, 2017-09-12,25,0,37,63,迁出
1422, 南京, 北京, 2017-09-12,22.4,13,74,13,迁出
1423, 南京, 南宁, 2017-09-12,18.7,0,39,61,迁出
1424, 南京, 重庆, 2017-09-12,17.9,8,42,50,迁出
1425, 南京, 上海, 2017-09-12,17.5,20,79,1,迁出
1426, 南京, 镇江, 2017-09-12,16.1,38,62,0,迁出
1427, 南京, 广州, 2017-09-12,16.1,14,15,71,迁出
1428, 南京, 贵阳, 2017-09-12,16,0,27,73,迁出
1429, 南京, 深圳, 2017-09-12,16,9,12,79,迁出
1430, 南京, 苏州, 2017-09-12,14.9,28,72,0,迁出
1431, 天津, 重庆, 2017-09-12,22.8,1,34,65,迁出
1432, 天津, 北京, 2017-09-12,20.1,29,71,0,迁出
1433, 天津, 福州, 2017-09-12,18.8,0,38,62,迁出
1434, 天津, 上海, 2017-09-12,17,19,43,38,迁出
1435, 天津, 长沙, 2017-09-12,14.4,0,39,61,迁出
1436, 天津, 廊坊, 2017-09-12,14.4,59,41,0,迁出
1437, 天津, 哈尔滨, 2017-09-12,14.3,6,60,34,迁出
1438, 天津, 唐山, 2017-09-12,12.8,37,63,0,迁出
1439, 天津, 沧州, 2017-09-12,12.5,42,58,0,迁出
1440, 天津, 武汉, 2017-09-12,11.7,25,43,32,迁出
1441, 北京, 上海, 2017-09-13,43.3,17,42,41,迁出
1442, 北京, 重庆, 2017-09-13,42.9,0,35,65,迁出
1443, 北京, 长沙, 2017-09-13,32.3,0,57,43,迁出
1444, 北京, 廊坊, 2017-09-13,30.6,53,47,0,迁出
1445, 北京, 武汉, 2017-09-13,29.4,15,62,23,迁出
1446, 北京, 杭州, 2017-09-13,27.9,12,49,39,迁出
1447, 北京, 南京, 2017-09-13,22.6,14,72,14,迁出
1448, 北京, 保定, 2017-09-13,21.8,35,65,0,迁出
1449, 北京, 天津, 2017-09-13,21.1,28,72,0,迁出
1450, 北京, 西安, 2017-09-13,20.5,17,58,25,迁出
1451, 杭州, 北京, 2017-09-13,27.6,12,41,47,迁出
1452, 杭州, 重庆, 2017-09-13,22,4,29,67,迁出
1453, 杭州, 嘉兴, 2017-09-13,20.6,55,45,0,迁出
1454, 杭州, 南宁, 2017-09-13,18.8,0,33,67,迁出
1455, 杭州, 绍兴, 2017-09-13,18.6,47,53,0,迁出
1456, 杭州, 上海, 2017-09-13,18.5,30,70,0,迁出
1457, 杭州, 贵阳, 2017-09-13,17.9,0,25,75,迁出
1458, 杭州, 广州, 2017-09-13,17.6,13,17,70,迁出
1459, 杭州, 深圳, 2017-09-13,16.8,10,15,75,迁出
1460, 杭州, 宁波, 2017-09-13,14,36,64,0,迁出
1461, 广州, 佛山, 2017-09-13,38,41,59,0,迁出
1462, 广州, 上海, 2017-09-13,32.7,5,29,66,迁出
1463, 广州, 成都, 2017-09-13,26.9,0,27,73,迁出
1464, 广州, 东莞, 2017-09-13,24.9,56,44,0,迁出
1465, 广州, 深圳, 2017-09-13,22.9,41,59,0,迁出
1466, 广州, 西安, 2017-09-13,21.2,0,39,61,迁出
1467, 广州, 郑州, 2017-09-13,20.1,0,64,36,迁出
1468, 广州, 武汉, 2017-09-13,18.1,19,65,16,迁出
1469, 广州, 南京, 2017-09-13,17.6,13,16,71,迁出
1470, 广州, 杭州, 2017-09-13,17.3,10,17,73,迁出
1471, 重庆, 北京, 2017-09-13,43.9,0,31,69,迁出
1472, 重庆, 上海, 2017-09-13,43.6,0,36,64,迁出
1473, 重庆, 天津, 2017-09-13,24.2,1,38,61,迁出
1474, 重庆, 杭州, 2017-09-13,22.9,4,36,60,迁出
1475, 重庆, 成都, 2017-09-13,21.1,33,67,0,迁出
1476, 重庆, 宁波, 2017-09-13,20.8,1,47,52,迁出
1477, 重庆, 深圳, 2017-09-13,20.5,21,12,67,迁出
1478, 重庆, 苏州, 2017-09-13,19.9,2,58,40,迁出
1479, 重庆, 拉萨, 2017-09-13,19.4,0,28,72,迁出
1480, 重庆, 南京, 2017-09-13,19.3,9,39,52,迁出
1481, 西安, 咸阳, 2017-09-13,26.9,42,58,0,迁出
1482, 西安, 上海, 2017-09-13,23.4,2,41,57,迁出
1483, 西安, 深圳, 2017-09-13,22.3,0,41,59,迁出
1484, 西安, 北京, 2017-09-13,20.5,18,58,24,迁出
1485, 西安, 广州, 2017-09-13,19.8,0,40,60,迁出
1486, 西安, 渭南, 2017-09-13,18.7,35,65,0,迁出
1487, 西安, 厦门, 2017-09-13,17.4,0,53,47,迁出
1488, 西安, 杭州, 2017-09-13,13.9,13,27,60,迁出
1489, 西安, 宝鸡, 2017-09-13,13.3,29,71,0,迁出
1490, 西安, 延安, 2017-09-13,12.9,32,68,0,迁出
1491, 深圳, 上海, 2017-09-13,37.8,3,28,69,迁出
1492, 深圳, 东莞, 2017-09-13,36.6,69,31,0,迁出
1493, 深圳, 成都, 2017-09-13,31.6,0,26,74,迁出
1494, 深圳, 惠州, 2017-09-13,24.7,60,40,0,迁出
1495, 深圳, 西安, 2017-09-13,23.5,0,34,66,迁出
1496, 深圳, 广州, 2017-09-13,22.4,41,59,0,迁出
1497, 深圳, 郑州, 2017-09-13,20.9,0,42,58,迁出
1498, 深圳, 重庆, 2017-09-13,19.9,22,12,66,迁出
1499, 深圳, 杭州, 2017-09-13,18.7,8,16,76,迁出
1500, 深圳, 昆明, 2017-09-13,18.5,14,18,68,迁出
1501, 成都, 深圳, 2017-09-13,30.8,0,24,76,迁出
1502, 成都, 南京, 2017-09-13,27.6,0,46,54,迁出
1503, 成都, 广州, 2017-09-13,25.8,0,25,75,迁出
1504, 成都, 重庆, 2017-09-13,21,33,67,0,迁出
1505, 成都, 三亚, 2017-09-13,20.3,0,21,79,迁出
1506, 成都, 拉萨, 2017-09-13,19.6,1,21,78,迁出
1507, 成都, 济南, 2017-09-13,19,0,35,65,迁出
1508, 成都, 德阳, 2017-09-13,18.7,47,53,0,迁出
1509, 成都, 武汉, 2017-09-13,18.4,19,50,31,迁出
1510, 成都, 合肥, 2017-09-13,17.7,0,46,54,迁出
1511, 哈尔滨, 北京, 2017-09-13,20.7,10,50,40,迁出
1512, 哈尔滨, 天津, 2017-09-13,14.3,12,49,39,迁出
1513, 哈尔滨, 绥化, 2017-09-13,13.6,43,57,0,迁出
1514, 哈尔滨, 济南, 2017-09-13,13.3,0,30,70,迁出
1515, 哈尔滨, 青岛, 2017-09-13,12.2,8,24,68,迁出
1516, 哈尔滨, 齐齐哈尔, 2017-09-13,11,24,76,0,迁出
1517, 哈尔滨, 太原, 2017-09-13,10.8,0,30,70,迁出
1518, 哈尔滨, 石家庄, 2017-09-13,10.5,0,39,61,迁出
1519, 哈尔滨, 沈阳, 2017-09-13,10.2,13,86,1,迁出
1520, 哈尔滨, 大庆, 2017-09-13,10,34,66,0,迁出
1521, 上海, 重庆, 2017-09-13,43.9,0,34,66,迁出
1522, 上海, 北京, 2017-09-13,42.6,16,39,45,迁出
1523, 上海, 深圳, 2017-09-13,35.8,4,25,71,迁出
1524, 上海, 广州, 2017-09-13,35.1,4,24,72,迁出
1525, 上海, 苏州, 2017-09-13,32.4,62,38,0,迁出
1526, 上海, 长春, 2017-09-13,24.9,0,26,74,迁出
1527, 上海, 西安, 2017-09-13,23.2,0,43,57,迁出
1528, 上海, 沈阳, 2017-09-13,20,15,19,66,迁出
1529, 上海, 杭州, 2017-09-13,18.8,28,72,0,迁出
1530, 上海, 佛山, 2017-09-13,18.5,0,35,65,迁出
1531, 武汉, 北京, 2017-09-13,29.8,15,64,21,迁出
1532, 武汉, 沈阳, 2017-09-13,20,0,47,53,迁出
1533, 武汉, 昆明, 2017-09-13,19.7,0,41,59,迁出
1534, 武汉, 广州, 2017-09-13,17.7,17,70,13,迁出
1535, 武汉, 深圳, 2017-09-13,17.2,17,67,16,迁出
1536, 武汉, 成都, 2017-09-13,17,20,44,36,迁出
1537, 武汉, 孝感, 2017-09-13,17,45,55,0,迁出
1538, 武汉, 黄冈, 2017-09-13,16.2,44,56,0,迁出
1539, 武汉, 上海, 2017-09-13,15.4,19,59,22,迁出
1540, 武汉, 三亚, 2017-09-13,14,0,10,90,迁出
1541, 南京, 成都, 2017-09-13,24.3,0,37,63,迁出
1542, 南京, 北京, 2017-09-13,22.2,13,74,13,迁出
1543, 南京, 重庆, 2017-09-13,18.7,9,41,50,迁出
1544, 南京, 长春, 2017-09-13,17.4,0,25,75,迁出
1545, 南京, 上海, 2017-09-13,17.1,20,79,1,迁出
1546, 南京, 深圳, 2017-09-13,16.6,14,13,73,迁出
1547, 南京, 镇江, 2017-09-13,16,38,62,0,迁出
1548, 南京, 南宁, 2017-09-13,15.6,0,43,57,迁出
1549, 南京, 广州, 2017-09-13,15.5,17,17,66,迁出
1550, 南京, 兰州, 2017-09-13,15,0,30,70,迁出
1551, 天津, 重庆, 2017-09-13,25.1,0,29,71,迁出
1552, 天津, 北京, 2017-09-13,20.4,29,71,0,迁出
1553, 天津, 上海, 2017-09-13,16.9,16,47,37,迁出
1554, 天津, 长沙, 2017-09-13,16,0,36,64,迁出
1555, 天津, 福州, 2017-09-13,15.8,0,61,39,迁出
1556, 天津, 廊坊, 2017-09-13,14.5,60,40,0,迁出
1557, 天津, 哈尔滨, 2017-09-13,13.5,9,52,39,迁出
1558, 天津, 唐山, 2017-09-13,12.9,37,63,0,迁出
1559, 天津, 沧州, 2017-09-13,12.8,43,57,0,迁出
1560, 天津, 杭州, 2017-09-13,11.7,12,34,54,迁出
1561, 北京, 上海, 2017-09-14,43,15,44,41,迁出
1562, 北京, 重庆, 2017-09-14,41.5,1,31,68,迁出
1563, 北京, 长沙, 2017-09-14,33.3,0,51,49,迁出
1564, 北京, 廊坊, 2017-09-14,30.4,53,47,0,迁出
1565, 北京, 武汉, 2017-09-14,28.8,14,66,20,迁出
1566, 北京, 杭州, 2017-09-14,27.9,13,48,39,迁出
1567, 北京, 南京, 2017-09-14,22.8,15,74,11,迁出
1568, 北京, 保定, 2017-09-14,22.1,35,65,0,迁出
1569, 北京, 天津, 2017-09-14,21.3,29,71,0,迁出
1570, 北京, 西安, 2017-09-14,20.2,19,58,23,迁出
1571, 杭州, 北京, 2017-09-14,28,12,51,37,迁出
1572, 杭州, 重庆, 2017-09-14,22.7,3,28,69,迁出
1573, 杭州, 嘉兴, 2017-09-14,20.7,55,45,0,迁出
1574, 杭州, 贵阳, 2017-09-14,20,0,24,76,迁出
1575, 杭州, 南宁, 2017-09-14,19.3,0,36,64,迁出
1576, 杭州, 广州, 2017-09-14,18.7,12,17,71,迁出
1577, 杭州, 深圳, 2017-09-14,18.7,18,12,70,迁出
1578, 杭州, 绍兴, 2017-09-14,18.5,47,53,0,迁出
1579, 杭州, 上海, 2017-09-14,18.2,29,71,0,迁出
1580, 杭州, 毕节, 2017-09-14,14.8,0,35,65,迁出
1581, 广州, 佛山, 2017-09-14,38.2,41,59,0,迁出
1582, 广州, 上海, 2017-09-14,32.3,6,26,68,迁出
1583, 广州, 成都, 2017-09-14,27.4,0,29,71,迁出
1584, 广州, 东莞, 2017-09-14,24.6,56,44,0,迁出
1585, 广州, 深圳, 2017-09-14,22.9,41,59,0,迁出
1586, 广州, 西安, 2017-09-14,21.2,0,41,59,迁出
1587, 广州, 郑州, 2017-09-14,19.7,0,65,35,迁出
1588, 广州, 杭州, 2017-09-14,18.8,13,19,68,迁出
1589, 广州, 南京, 2017-09-14,18.4,16,16,68,迁出
1590, 广州, 昆明, 2017-09-14,18,15,29,56,迁出
1591, 重庆, 上海, 2017-09-14,44.5,1,34,65,迁出
1592, 重庆, 北京, 2017-09-14,44.2,0,31,69,迁出
1593, 重庆, 深圳, 2017-09-14,35.9,59,5,36,迁出
1594, 重庆, 天津, 2017-09-14,27.1,1,32,67,迁出
1595, 重庆, 杭州, 2017-09-14,22.9,2,37,61,迁出
1596, 重庆, 成都, 2017-09-14,21.3,33,67,0,迁出
1597, 重庆, 青岛, 2017-09-14,21.2,0,41,59,迁出
1598, 重庆, 南京, 2017-09-14,20.9,8,43,49,迁出
1599, 重庆, 苏州, 2017-09-14,20.4,2,49,49,迁出
1600, 重庆, 厦门, 2017-09-14,19.9,2,39,59,迁出
1601, 西安, 咸阳, 2017-09-14,26.7,41,59,0,迁出
1602, 西安, 上海, 2017-09-14,23.1,1,41,58,迁出
1603, 西安, 深圳, 2017-09-14,22,0,42,58,迁出
1604, 西安, 北京, 2017-09-14,19.7,18,57,25,迁出
1605, 西安, 渭南, 2017-09-14,19,35,65,0,迁出
1606, 西安, 广州, 2017-09-14,18.5,0,46,54,迁出
1607, 西安, 厦门, 2017-09-14,15.9,0,55,45,迁出
1608, 西安, 福州, 2017-09-14,13.9,0,42,58,迁出
1609, 西安, 杭州, 2017-09-14,13.9,13,26,61,迁出
1610, 西安, 宝鸡, 2017-09-14,13.5,29,71,0,迁出
1611, 深圳, 东莞, 2017-09-14,36.8,69,31,0,迁出
1612, 深圳, 上海, 2017-09-14,36,3,25,72,迁出
1613, 深圳, 成都, 2017-09-14,32.5,0,21,79,迁出
1614, 深圳, 惠州, 2017-09-14,24.7,60,40,0,迁出
1615, 深圳, 西安, 2017-09-14,23.7,0,35,65,迁出
1616, 深圳, 广州, 2017-09-14,22.7,42,58,0,迁出
1617, 深圳, 郑州, 2017-09-14,22.6,0,44,56,迁出
1618, 深圳, 重庆, 2017-09-14,19.8,22,13,65,迁出
1619, 深圳, 杭州, 2017-09-14,18.1,15,12,73,迁出
1620, 深圳, 南京, 2017-09-14,18,15,11,74,迁出
1621, 成都, 深圳, 2017-09-14,29.9,0,30,70,迁出
1622, 成都, 南京, 2017-09-14,28.1,0,47,53,迁出
1623, 成都, 广州, 2017-09-14,27.2,0,29,71,迁出
1624, 成都, 重庆, 2017-09-14,21.1,32,68,0,迁出
1625, 成都, 济南, 2017-09-14,20.4,0,35,65,迁出
1626, 成都, 德阳, 2017-09-14,18.9,47,53,0,迁出
1627, 成都, 三亚, 2017-09-14,18.7,0,24,76,迁出
1628, 成都, 合肥, 2017-09-14,18.7,0,52,48,迁出
1629, 成都, 武汉, 2017-09-14,18.5,18,46,36,迁出
1630, 成都, 拉萨, 2017-09-14,17.2,0,26,74,迁出
1631, 哈尔滨, 北京, 2017-09-14,20.1,13,44,43,迁出
1632, 哈尔滨, 济南, 2017-09-14,14.2,0,33,67,迁出
1633, 哈尔滨, 绥化, 2017-09-14,13.9,42,58,0,迁出
1634, 哈尔滨, 天津, 2017-09-14,13.6,10,50,40,迁出
1635, 哈尔滨, 青岛, 2017-09-14,12.9,11,32,57,迁出
1636, 哈尔滨, 齐齐哈尔, 2017-09-14,11.1,22,78,0,迁出
1637, 哈尔滨, 太原, 2017-09-14,10.6,0,26,74,迁出
1638, 哈尔滨, 沈阳, 2017-09-14,10.3,14,86,0,迁出
1639, 哈尔滨, 长春, 2017-09-14,10,28,72,0,迁出
1640, 哈尔滨, 大庆, 2017-09-14,10,34,66,0,迁出
1641, 上海, 重庆, 2017-09-14,44.3,0,35,65,迁出
1642, 上海, 北京, 2017-09-14,42.7,17,42,41,迁出
1643, 上海, 深圳, 2017-09-14,36.9,3,24,73,迁出
1644, 上海, 广州, 2017-09-14,35.2,4,24,72,迁出
1645, 上海, 苏州, 2017-09-14,32.1,61,39,0,迁出
1646, 上海, 长春, 2017-09-14,24.3,0,27,73,迁出
1647, 上海, 西安, 2017-09-14,23.7,3,41,56,迁出
1648, 上海, 佛山, 2017-09-14,20.6,0,36,64,迁出
1649, 上海, 沈阳, 2017-09-14,18.9,14,17,69,迁出
1650, 上海, 杭州, 2017-09-14,18.9,29,71,0,迁出
1651, 武汉, 北京, 2017-09-14,30.5,14,62,24,迁出
1652, 武汉, 昆明, 2017-09-14,19.9,0,37,63,迁出
1653, 武汉, 沈阳, 2017-09-14,19.1,0,44,56,迁出
1654, 武汉, 成都, 2017-09-14,17.7,18,48,34,迁出
1655, 武汉, 广州, 2017-09-14,17.6,15,72,13,迁出
1656, 武汉, 孝感, 2017-09-14,17.1,44,56,0,迁出
1657, 武汉, 上海, 2017-09-14,16.1,17,59,24,迁出
1658, 武汉, 黄冈, 2017-09-14,16.1,43,57,0,迁出
1659, 武汉, 深圳, 2017-09-14,15.9,18,65,17,迁出
1660, 武汉, 重庆, 2017-09-14,14.8,22,64,14,迁出
1661, 南京, 成都, 2017-09-14,25.9,0,45,55,迁出
1662, 南京, 北京, 2017-09-14,21.2,12,74,14,迁出
1663, 南京, 重庆, 2017-09-14,18.8,7,37,56,迁出
1664, 南京, 上海, 2017-09-14,17.3,20,79,1,迁出
1665, 南京, 镇江, 2017-09-14,16.3,37,63,0,迁出
1666, 南京, 深圳, 2017-09-14,16.2,15,15,70,迁出
1667, 南京, 南宁, 2017-09-14,16.1,0,43,57,迁出
1668, 南京, 长春, 2017-09-14,14.8,0,25,75,迁出
1669, 南京, 苏州, 2017-09-14,14.7,29,71,0,迁出
1670, 南京, 兰州, 2017-09-14,14.7,0,35,65,迁出
1671, 天津, 重庆, 2017-09-14,22.9,1,33,66,迁出
1672, 天津, 北京, 2017-09-14,20.4,29,71,0,迁出
1673, 天津, 上海, 2017-09-14,18.1,17,46,37,迁出
1674, 天津, 福州, 2017-09-14,16.9,0,41,59,迁出
1675, 天津, 廊坊, 2017-09-14,14.2,59,41,0,迁出
1676, 天津, 哈尔滨, 2017-09-14,13.8,10,56,34,迁出
1677, 天津, 长沙, 2017-09-14,13.3,0,44,56,迁出
1678, 天津, 唐山, 2017-09-14,12.9,38,62,0,迁出
1679, 天津, 沧州, 2017-09-14,12.9,45,55,0,迁出
1680, 天津, 杭州, 2017-09-14,12.5,14,40,46,迁出
1681, 北京, 上海, 2017-09-15,44.7,15,45,40,迁出
1682, 北京, 重庆, 2017-09-15,43.5,0,31,69,迁出
1683, 北京, 廊坊, 2017-09-15,35.4,50,50,0,迁出
1684, 北京, 长沙, 2017-09-15,33.5,0,52,48,迁出
1685, 北京, 武汉, 2017-09-15,31.5,13,71,16,迁出
1686, 北京, 保定, 2017-09-15,30.2,33,67,0,迁出
